member,phrase,phrase_label,augmentation,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_std,mfcc_2_std,mfcc_3_std,mfcc_4_std,mfcc_5_std,mfcc_6_std,mfcc_7_std,mfcc_8_std,mfcc_9_std,mfcc_10_std,mfcc_11_std,mfcc_12_std,mfcc_13_std,rolloff_mean,rolloff_std,rms_mean,rms_std,zcr_mean,centroid_mean
Kevin,confirm,Confirm transaction,reverse,-406.1004638671875,130.31475830078125,74.69911193847656,63.565887451171875,28.889509201049805,24.154315948486328,20.2924861907959,18.319223403930664,11.230196952819824,14.41230297088623,5.974394798278809,20.66648292541504,2.2381343841552734,13.701508522033691,2.945434808731079,11.342191696166992,2.5012147426605225,11.64513111114502,2.7239720821380615,8.493619918823242,-0.01834781840443611,11.445271492004395,2.592984676361084,10.31847095489502,1.501960277557373,7.596744060516357,4928.678605363176,2205.1913155497823,0.037892457097768784,0.06450476497411728,0.09747149493243243,2303.606947021614
Justine,approve,"Yes, approve",original,-435.3324279785156,74.82424926757812,104.55227661132812,46.710845947265625,-13.644706726074219,24.616302490234375,14.842249870300293,16.5198974609375,6.961729049682617,12.926559448242188,7.795177936553955,14.95043659210205,-9.258922576904297,15.89888858795166,-1.7506893873214722,10.280810356140137,4.240039825439453,8.17998218536377,4.567254543304443,11.232529640197754,2.9558265209198,9.345247268676758,-4.274693965911865,7.552365779876709,1.8454313278198242,7.673246383666992,3744.9685546875,1893.5818088488097,0.012820828706026077,0.018648304045200348,0.1138046875,1966.3584943680016
Justine,approve,"Yes, approve",pitch_up,-459.3624572753906,76.48570251464844,99.47200012207031,45.958255767822266,-12.453367233276367,24.40135955810547,14.110562324523926,17.788930892944336,6.033341407775879,11.308950424194336,2.0626323223114014,18.05986213684082,-11.356626510620117,16.400341033935547,3.4719293117523193,9.411852836608887,3.8444101810455322,10.322002410888672,3.857389211654663,11.261159896850586,-2.8599908351898193,7.571025371551514,-1.2451096773147583,7.805668830871582,5.06239652633667,5.905696868896484,4091.5669921875,2018.7905464451003,0.009160327725112438,0.013250011950731277,0.1287265625,2117.016360566883
Justine,approve,"Yes, approve",pitch_down,-470.95843505859375,69.96862030029297,114.99410247802734,43.839656829833984,-12.612095832824707,24.6727237701416,15.690048217773438,15.463685035705566,4.056480884552002,15.40527629852295,12.19593620300293,13.470789909362793,-6.396941184997559,18.199941635131836,-6.377932548522949,12.409126281738281,0.23821596801280975,8.967004776000977,2.282081127166748,9.843770027160645,5.725215435028076,12.358184814453125,0.12498794496059418,7.144643306732178,-4.045337677001953,7.551941394805908,3292.0822265625,1656.2273428764713,0.008753192611038685,0.01211604941636324,0.10054296875,1704.5110896424412
Justine,approve,"Yes, approve",time_stretch_fast,-467.51055908203125,77.91769409179688,114.00066375732422,43.37812423706055,-16.9506893157959,27.49641990661621,19.59531021118164,16.187602996826172,1.1843476295471191,12.239645004272461,12.112236976623535,15.835400581359863,-13.562084197998047,17.775358200073242,1.3670002222061157,10.709884643554688,2.6882429122924805,8.245965957641602,5.752347946166992,11.856966972351074,1.6863369941711426,8.846953392028809,-3.7805638313293457,7.600358486175537,1.3898543119430542,6.567867755889893,3707.9150390625,1828.4409103922446,0.00840254221111536,0.010303533636033535,0.10928664434523809,1922.3306353439045
Justine,approve,"Yes, approve",time_stretch_slow,-466.10467529296875,74.17353820800781,105.6092300415039,44.21464538574219,-10.953886985778809,24.660566329956055,14.497743606567383,15.970882415771484,5.809447288513184,12.598577499389648,6.983193874359131,15.992863655090332,-9.835472106933594,17.523469924926758,-1.7725269794464111,10.175451278686523,4.502675533294678,9.104235649108887,4.221862316131592,11.13539981842041,2.033679962158203,9.246434211730957,-4.622799873352051,7.822620868682861,1.368708610534668,6.913609027862549,3715.641495988176,1824.0372914173608,0.008574253879487514,0.012935154139995575,0.11078705658783784,1929.323114895112
Justine,approve,"Yes, approve",add_noise,-406.101318359375,63.956275939941406,75.66606140136719,45.96169662475586,2.880441188812256,21.509824752807617,7.200257301330566,14.495107650756836,10.188382148742676,11.137530326843262,4.767936706542969,13.454507827758789,-7.333557605743408,16.25935935974121,-2.3686318397521973,8.809611320495605,3.631164789199829,7.911799907684326,4.636859893798828,10.140461921691895,1.289671540260315,8.58151912689209,-2.438021659851074,6.860796928405762,0.9727927446365356,7.055185794830322,5972.44921875,2799.0449422159777,0.01289655826985836,0.018602751195430756,0.18614453125,2966.008227738616
Justine,approve,"Yes, approve",reverse,-432.8137512207031,73.82597351074219,105.39300537109375,46.00480651855469,-13.441227912902832,24.800491333007812,15.069570541381836,16.44956398010254,6.954577922821045,12.951093673706055,7.834534645080566,14.956128120422363,-9.19086742401123,15.973172187805176,-1.617745041847229,10.346226692199707,4.237117767333984,8.186296463012695,4.52747917175293,11.219900131225586,2.953296184539795,9.366436004638672,-4.181760311126709,7.6362528800964355,1.9231929779052734,7.646456718444824,3742.470703125,1892.7898672941524,0.013040087185800076,0.018644433468580246,0.11331640625,1958.6333532383317
Justine,confirm,Confirm transaction,original,-429.6628723144531,68.32335662841797,101.26319885253906,50.57627868652344,-18.749319076538086,24.02111053466797,13.543399810791016,13.878042221069336,9.556809425354004,16.6384334564209,6.7543559074401855,11.632716178894043,-9.590904235839844,13.042258262634277,-5.1238484382629395,10.61267375946045,0.6539767980575562,7.504608631134033,6.860006809234619,8.493496894836426,3.3261449337005615,9.639273643493652,-7.400925159454346,6.973714351654053,-0.2839965224266052,7.147186279296875,3619.128515625,1862.2248232504087,0.017203155905008316,0.02810772694647312,0.1193125,1929.84608120092
Justine,confirm,Confirm transaction,pitch_up,-455.8095397949219,71.6216812133789,95.55191040039062,50.89503479003906,-17.54151725769043,22.213794708251953,13.929935455322266,13.800272941589355,6.872123718261719,16.883630752563477,0.5290889739990234,12.436318397521973,-11.447632789611816,16.064346313476562,0.011370331048965454,9.88644027709961,2.3363454341888428,9.3312349319458,4.9307756423950195,10.866776466369629,-6.768141269683838,7.892526626586914,-3.6094932556152344,6.976600170135498,6.102289199829102,6.116972923278809,3891.2220703125,1999.2449922772114,0.012357281520962715,0.01997479796409607,0.13195703125,2071.3711860981684
Justine,confirm,Confirm transaction,pitch_down,-469.3179931640625,65.3470687866211,114.40766143798828,46.82217025756836,-20.051237106323242,25.2498722076416,16.06410026550293,15.362980842590332,5.566391468048096,14.798063278198242,13.210467338562012,12.218622207641602,-5.690455436706543,11.218911170959473,-6.417366981506348,12.134407997131348,-3.1571643352508545,9.159122467041016,1.326725959777832,6.803406238555908,9.386589050292969,8.59743881225586,-2.0616002082824707,8.31692123413086,-5.954188823699951,6.970684051513672,3126.5349609375,1569.793190470767,0.010696642100811005,0.015456079505383968,0.10076171875,1669.754975805722
Justine,confirm,Confirm transaction,time_stretch_fast,-462.44476318359375,69.61793518066406,110.04318237304688,48.717674255371094,-20.004901885986328,24.697181701660156,18.601526260375977,13.325265884399414,5.549668788909912,15.634679794311523,9.338424682617188,11.380535125732422,-12.670685768127441,13.234220504760742,-3.456582546234131,10.583513259887695,-0.08670391887426376,7.507068634033203,7.167111873626709,9.054586410522461,2.259218454360962,10.50893783569336,-8.137938499450684,7.696008682250977,0.12088337540626526,6.547482490539551,3478.9453125,1779.787453822784,0.011017737910151482,0.014976643957197666,0.11343005952380952,1856.980303308017
Justine,confirm,Confirm transaction,time_stretch_slow,-456.99676513671875,66.41557312011719,98.73119354248047,49.55731201171875,-13.849759101867676,24.014951705932617,10.547041893005371,13.503853797912598,10.871256828308105,15.988018989562988,5.169079303741455,11.799452781677246,-9.463006019592285,13.720882415771484,-5.0174689292907715,10.199234008789062,0.7027326226234436,7.947789669036865,6.164917469024658,8.500022888183594,2.2544538974761963,9.976764678955078,-8.076738357543945,7.344284534454346,-0.7302500605583191,7.0989670753479,3508.9663943728883,1793.8854493434192,0.013118931092321873,0.022865621373057365,0.11569626266891891,1872.806052361365
Justine,confirm,Confirm transaction,add_noise,-390.2683410644531,56.98823165893555,65.92973327636719,48.182762145996094,1.5713410377502441,21.419626235961914,5.091564655303955,13.554096221923828,9.950240135192871,12.863832473754883,5.176104545593262,9.824527740478516,-6.869108200073242,11.842166900634766,-5.8264336585998535,10.065178871154785,0.8831666111946106,7.104209899902344,5.3335700035095215,7.323512554168701,0.9704579710960388,8.14387035369873,-5.137514591217041,6.446761608123779,-0.5299378633499146,6.466092109680176,6161.080078125,2915.4231143238067,0.01735362410545349,0.02802201174199581,0.2169921875,3143.1127929984077
Justine,confirm,Confirm transaction,reverse,-427.9117736816406,66.37828063964844,102.34475708007812,49.96722412109375,-18.771217346191406,24.006826400756836,13.663900375366211,13.822545051574707,9.593400955200195,16.624177932739258,6.82923698425293,11.683246612548828,-9.455425262451172,13.197339057922363,-4.959846019744873,10.770844459533691,0.8652591705322266,7.85479211807251,6.952758312225342,8.55717945098877,3.4704630374908447,9.736080169677734,-7.222630500793457,7.338095664978027,-0.16273275017738342,7.248751163482666,3585.019921875,1878.2589750573939,0.01793566532433033,0.02894713170826435,0.11839453125,1913.3774439447864
Edwin,approve,"Yes, approve",original,-292.46807861328125,79.27770233154297,108.66116333007812,46.85050582885742,15.323431968688965,25.956445693969727,23.86935806274414,12.054292678833008,6.034534454345703,13.840062141418457,13.917309761047363,12.498719215393066,1.5877685546875,10.923486709594727,2.3060524463653564,7.579799175262451,-3.984830379486084,6.9428935050964355,5.474446773529053,5.9358134269714355,-6.4673638343811035,11.325152397155762,1.585921287536621,6.123762130737305,-4.301517486572266,7.952047348022461,4209.338721159463,2037.1461480677078,0.040248092263936996,0.053849201649427414,0.10786908586448599,2111.7313701105804
Edwin,approve,"Yes, approve",pitch_up,-321.04034423828125,76.62560272216797,104.1239013671875,43.330596923828125,16.204936981201172,28.095870971679688,19.3612117767334,13.559954643249512,8.109216690063477,14.146387100219727,9.789801597595215,12.736570358276367,-0.42291557788848877,12.690451622009277,-2.203172445297241,7.201053142547607,0.0782364085316658,5.781946659088135,-0.6164200901985168,8.4584379196167,-4.9911208152771,9.74990177154541,1.7060632705688477,6.312440872192383,0.2263185679912567,4.701943397521973,4543.405236930491,2194.714218013217,0.02780281938612461,0.03632287308573723,0.1147643472546729,2261.857411654771
Edwin,approve,"Yes, approve",pitch_down,-337.1485900878906,76.95128631591797,119.61784362792969,43.20634078979492,6.138162136077881,20.138809204101562,35.6622200012207,13.993644714355469,-2.5694568157196045,17.386823654174805,25.103546142578125,18.628816604614258,-4.39460563659668,11.408926963806152,14.229434967041016,6.873977184295654,-11.840630531311035,10.969572067260742,13.289238929748535,6.852063179016113,-8.609582901000977,11.795608520507812,6.246256351470947,8.486590385437012,-8.108882904052734,12.25266170501709,3730.5771301839955,1848.206869582819,0.025536444038152695,0.02894880250096321,0.09328453563084112,1871.4958509573853
Edwin,approve,"Yes, approve",time_stretch_fast,-324.90167236328125,79.38471984863281,107.2967529296875,47.30791091918945,17.237899780273438,25.442977905273438,22.940946578979492,12.513327598571777,7.471986770629883,14.515643119812012,14.176509857177734,12.564326286315918,1.9489076137542725,11.998387336730957,1.4742228984832764,7.84811544418335,-3.6191577911376953,7.0724968910217285,5.121285915374756,6.008857250213623,-7.371213912963867,12.384693145751953,0.6081025004386902,7.127888202667236,-4.371101379394531,8.333415985107422,4193.046929863061,2110.8605428744004,0.029009416699409485,0.0384739488363266,0.10327422752808989,2120.6967003732534
Edwin,approve,"Yes, approve",time_stretch_slow,-327.19110107421875,77.84109497070312,107.64251708984375,47.63344955444336,14.915560722351074,25.681386947631836,23.896377563476562,11.727368354797363,6.356112957000732,14.213780403137207,14.070282936096191,11.97524356842041,1.1170271635055542,11.194903373718262,2.831456422805786,7.353923797607422,-4.687657833099365,6.633530139923096,4.916750907897949,5.574373245239258,-7.036421298980713,11.255264282226562,1.422175645828247,6.638113975524902,-4.982027530670166,8.301288604736328,4235.11962890625,2080.3419713059725,0.026623085141181946,0.03495335951447487,0.10828605530753968,2140.235422513517
Edwin,approve,"Yes, approve",add_noise,-269.7708435058594,64.57807922363281,84.65252685546875,42.122657775878906,28.09278678894043,20.6236515045166,16.51642417907715,11.325495719909668,10.305221557617188,13.6409330368042,11.439337730407715,11.82461166381836,3.1358044147491455,10.230489730834961,0.48262035846710205,7.377403259277344,-1.3212336301803589,6.760205268859863,2.367717742919922,5.3686113357543945,-4.215364933013916,10.484292030334473,-0.33802738785743713,5.970699787139893,-2.545996904373169,7.583811283111572,6255.697375146028,2134.864777115126,0.04036036878824234,0.05380384996533394,0.14008652161214954,2858.596587274999
Edwin,approve,"Yes, approve",reverse,-291.3644714355469,77.18508911132812,109.09327697753906,46.532649993896484,15.329194068908691,25.912702560424805,23.92364501953125,12.133554458618164,6.0930376052856445,13.869157791137695,13.873103141784668,12.48610782623291,1.6753110885620117,10.99726390838623,2.190467596054077,7.5429205894470215,-3.954841136932373,6.957740783691406,5.466957092285156,5.903194904327393,-6.453122138977051,11.318147659301758,1.622586965560913,6.099494934082031,-4.267402648925781,8.004570007324219,4195.754691150701,2031.1531001804349,0.04023857042193413,0.05386193469166756,0.10744469188084112,2110.2994619485808
Edwin,confirm,Confirm transaction,original,-204.26832580566406,63.443450927734375,121.84444427490234,34.0504264831543,-2.352169990539551,14.890868186950684,17.667219161987305,13.020727157592773,0.3605107367038727,7.937324047088623,16.91632652282715,8.275282859802246,1.1849327087402344,7.626230239868164,8.455955505371094,6.194094657897949,-4.673276424407959,5.541140079498291,7.926901340484619,6.231592655181885,-4.717113971710205,6.884393215179443,6.468161106109619,5.0390496253967285,-0.5457777976989746,5.1797566413879395,3814.3916015625,1662.1129807590412,0.05526328086853027,0.03766407445073128,0.076015625,1844.7498815000463
Edwin,confirm,Confirm transaction,pitch_up,-230.05950927734375,60.23101043701172,113.58694458007812,29.713476181030273,-1.4593513011932373,13.821534156799316,13.215529441833496,13.584309577941895,4.136586666107178,7.926074028015137,13.849494934082031,7.322556972503662,1.0978397130966187,8.78792667388916,3.7247846126556396,7.379709720611572,-2.0498297214508057,5.895693778991699,4.818882465362549,7.158437252044678,-2.458460807800293,7.182693004608154,4.234704494476318,6.432431221008301,-5.414689540863037,5.141284942626953,4220.400146484375,1690.5645605100144,0.03758786991238594,0.02479754202067852,0.08791015625,1973.0389514796295
Edwin,confirm,Confirm transaction,pitch_down,-250.97698974609375,59.616756439208984,134.61651611328125,27.775711059570312,-10.968628883361816,15.842602729797363,29.69733428955078,12.155713081359863,-14.098753929138184,9.086270332336426,26.36063003540039,10.937636375427246,-8.693260192871094,9.338117599487305,19.9589900970459,5.7104034423828125,-12.842416763305664,6.521315097808838,15.35815715789795,6.47772741317749,-10.323277473449707,9.385018348693848,9.13206672668457,7.096058368682861,-5.340095043182373,4.425220489501953,3535.3212890625,1402.675000253214,0.03686058893799782,0.023714322596788406,0.0744580078125,1664.0975507011713
Edwin,confirm,Confirm transaction,time_stretch_fast,-235.48989868164062,63.16770935058594,119.57610321044922,29.81537437438965,0.7415000200271606,15.075760841369629,18.362945556640625,14.347599029541016,1.5732628107070923,7.629883289337158,17.29874610900879,9.002155303955078,1.3252874612808228,8.70215892791748,8.808347702026367,5.06208610534668,-4.177155494689941,5.008456707000732,7.112833499908447,6.004297256469727,-5.281623363494873,6.434103488922119,6.501455307006836,5.926716327667236,0.9885562062263489,5.152571678161621,3946.6729221573796,1608.874287206649,0.04066482186317444,0.026962270960211754,0.07470703125,1832.1981515506054
Edwin,confirm,Confirm transaction,time_stretch_slow,-237.63978576660156,60.45842361450195,118.64225006103516,30.979352951049805,-1.3752752542495728,15.368949890136719,16.86817169189453,13.353327751159668,0.3880032002925873,7.830170631408691,16.281661987304688,8.301488876342773,1.3918756246566772,8.109679222106934,8.791519165039062,5.743655204772949,-3.904878854751587,5.765563488006592,6.558361530303955,6.109724521636963,-5.31876277923584,7.119642734527588,6.182308673858643,5.7782511711120605,0.7120644450187683,5.113853454589844,3940.300105168269,1612.958001403895,0.039435677230358124,0.029495075345039368,0.07975677751068376,1865.918741673753
Edwin,confirm,Confirm transaction,add_noise,-194.97007751464844,55.48311233520508,110.5374984741211,32.50321578979492,5.9713134765625,14.313549995422363,11.403051376342773,12.418681144714355,5.35167121887207,7.769847869873047,12.775808334350586,7.887673854827881,5.033166408538818,8.304924011230469,4.6240763664245605,6.014850616455078,-0.8502755165100098,5.263611316680908,4.083162307739258,5.674036026000977,-1.1973384618759155,6.596911907196045,3.192214250564575,4.998577117919922,2.50964093208313,5.212625503540039,4428.841552734375,1756.901798889942,0.055303167551755905,0.037634070962667465,0.0829736328125,2083.9773496109556
Edwin,confirm,Confirm transaction,reverse,-203.69146728515625,61.3520393371582,121.86258697509766,34.02633285522461,-2.341082811355591,14.864755630493164,17.689579010009766,13.038227081298828,0.33926844596862793,7.932001113891602,16.91741180419922,8.20605754852295,1.206397533416748,7.648797035217285,8.42932415008545,6.198286056518555,-4.6839823722839355,5.516924858093262,7.913156509399414,6.221523761749268,-4.728812217712402,6.901055812835693,6.4474310874938965,5.035431861877441,-0.5269290208816528,5.19135856628418,3820.959228515625,1657.7587110815732,0.05534091964364052,0.037558864802122116,0.075830078125,1846.3395573996331
